id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
7893804845,20150223T000000,340000.0,2.0,1.0,1700.0,6718.0,1.0,0,2,3,7,1230,470,1956,0,98198,47.4131,-122.331,2040,7500
7694800070,20140818T000000,468000.0,2.0,2.5,1480.0,2167.0,2.0,0,0,3,8,1390,90,2007,0,98052,47.6658,-122.132,2130,2556
1922000070,20140609T000000,1339000.0,4.0,2.5,4250.0,19387.0,2.0,0,2,4,9,3260,990,1972,0,98040,47.5578,-122.212,3690,17024
4035900060,20140919T000000,515000.0,3.0,1.75,1600.0,20873.0,1.0,0,0,3,8,1600,0,1955,0,98006,47.5632,-122.182,2640,18364
8880600070,20141112T000000,245000.0,4.0,2.0,1870.0,8750.0,1.0,0,2,3,7,1870,0,1977,0,98022,47.1985,-122.001,1770,8207
739800070,20140527T000000,265000.0,3.0,2.5,1440.0,7741.0,1.0,0,0,4,7,1000,440,1983,0,98031,47.4042,-122.194,1680,7316
1561910270,20150317T000000,372400.0,3.0,2.5,2720.0,11937.0,2.0,0,0,3,9,2720,0,1990,0,98031,47.4185,-122.212,2590,9683
7305300370,20150504T000000,390000.0,3.0,1.5,1240.0,8410.0,1.0,0,0,5,6,1240,0,1948,0,98155,47.753,-122.32799999999999,1630,8410
7345000340,20150203T000000,208000.0,3.0,1.0,1020.0,6120.0,1.0,0,0,4,7,1020,0,1967,0,98002,47.278,-122.205,1370,8000
3971701455,20141003T000000,273000.0,2.0,0.5,1180.0,7750.0,1.0,0,0,4,6,590,590,1945,0,98155,47.769,-122.316,1380,8976
8035350260,20141009T000000,455000.0,5.0,3.5,3080.0,7759.0,2.0,0,0,3,8,2310,770,2003,0,98019,47.7454,-121.977,2980,8223
104550520,20150330T000000,270000.0,4.0,2.5,1750.0,6397.0,2.0,0,0,3,7,1750,0,1988,0,98023,47.3082,-122.35799999999999,1940,6502
4037400295,20140730T000000,618000.0,,2.25,2530.0,8736.0,1.0,0,0,4,7,1210,1320,1958,0,98008,47.6049,-122.126,1720,8500
5413200140,20141021T000000,213550.0,3.0,2.5,1580.0,8541.0,2.0,0,0,3,7,1580,0,1990,0,98001,47.3334,-122.289,1640,7542
522049104,20140729T000000,210000.0,5.0,1.75,2340.0,9148.0,2.0,0,0,3,7,2340,0,1957,0,98198,47.4232,-122.324,1390,10019
3859900060,20150112T000000,2750000.0,5.0,4.0,6300.0,16065.0,2.0,0,1,3,12,4360,1940,2004,0,98004,47.5922,-122.20700000000001,3260,17287
6145601715,20141215T000000,403500.0,4.0,2.75,2400.0,3844.0,1.0,0,0,5,7,1200,1200,1974,0,98133,47.7027,-122.34700000000001,1100,3844
1645000310,20150225T000000,235000.0,3.0,1.5,1300.0,7600.0,1.0,0,0,4,7,1300,0,1963,0,98022,47.2083,-122.005,1570,7600
7471900045,20150421T000000,287500.0,3.0,2.0,1760.0,,1.0,0,0,4,6,880,880,1936,0,98055,47.4799,-122.23200000000001,1720,7147
7697100030,20140929T000000,546800.0,4.0,1.5,1520.0,5910.0,1.0,0,0,3,7,1020,500,1946,0,98115,47.6904,-122.295,1710,5910
3313600340,20140616T000000,183000.0,3.0,1.75,1070.0,8100.0,1.0,0,0,4,6,1070,0,1957,0,98002,47.2853,-122.22,1260,8100
1921069082,20140512T000000,560000.0,3.0,2.0,,216777.0,1.0,0,0,3,8,2560,0,1986,0,98092,47.295,-122.086,2360,108463
4263200030,20141205T000000,299500.0,,1.0,1280.0,6726.0,1.0,0,0,3,6,1280,0,1958,0,98144,47.5724,-122.301,1630,5000
6918700370,20141027T000000,610000.0,4.0,2.25,,7350.0,1.0,0,0,3,8,1660,0,1965,2014,98008,47.6263,-122.124,1790,7455
8125200483,20140609T000000,288350.0,3.0,1.5,,7963.0,1.0,0,0,3,7,1200,660,1963,0,98188,47.4513,-122.26799999999999,1800,10400
1930301555,20140701T000000,500000.0,2.0,1.0,950.0,4500.0,1.0,0,2,3,7,850,100,1926,0,98103,47.6562,-122.354,1670,4000
7974200776,20141205T000000,625000.0,4.0,2.75,2140.0,4000.0,1.0,0,0,3,7,1190,950,1951,0,98115,47.6792,-122.287,2140,4770
2719100013,20150429T000000,418000.0,2.0,1.5,1480.0,1349.0,2.0,0,0,3,7,1240,240,2007,0,98136,47.5439,-122.38600000000001,1550,1349
7234601544,20140825T000000,660000.0,3.0,,2260.0,1825.0,2.0,0,0,3,8,1660,600,2002,0,98122,47.6108,-122.30799999999999,2260,1834
5652601455,20140623T000000,775000.0,,2.5,2300.0,6158.0,2.0,0,0,3,9,2300,0,1999,0,98115,47.6943,-122.29899999999999,2170,6434
2558600060,20150123T000000,429500.0,3.0,2.75,1650.0,7272.0,1.0,0,0,4,7,1230,420,1972,0,98034,47.7232,-122.17399999999999,1770,7272
5017000575,20141124T000000,569000.0,3.0,2.0,1990.0,3000.0,1.5,0,0,3,7,1230,760,1908,1970,98112,47.6272,-122.29,1600,4080
2796100160,20140520T000000,250000.0,4.0,2.0,1960.0,7560.0,1.0,0,0,5,7,1160,800,1978,0,98031,47.4081,-122.178,1950,7560
5470100270,20141209T000000,225000.0,3.0,1.5,1310.0,10491.0,1.0,0,0,4,7,1310,0,1969,0,98042,47.3682,-122.148,1430,9664
6112300140,20140514T000000,530000.0,4.0,2.75,2450.0,15002.0,1.0,0,0,5,9,2450,0,1974,0,98166,47.4268,-122.34299999999999,2650,15055
4024101715,20140905T000000,306000.0,3.0,1.0,910.0,8658.0,1.0,0,0,3,7,910,0,1955,0,98155,47.7586,-122.303,1170,10200
3205100060,20150413T000000,517100.0,,1.75,1580.0,9719.0,1.0,0,0,5,7,1580,0,1962,0,98056,47.5396,-122.18,1760,8539
4450700030,20140822T000000,354950.0,3.0,1.75,1780.0,9689.0,1.0,0,0,3,7,1130,650,1976,0,98072,47.7628,-122.163,1660,9786
7920100083,20150414T000000,348000.0,3.0,1.5,1040.0,1824.0,1.0,0,0,3,6,1040,0,1925,0,98115,47.6793,-122.3,1010,5100
1774350160,20140718T000000,522250.0,4.0,,2340.0,41600.0,1.0,0,0,3,8,1640,700,1977,0,98077,47.7466,-122.07700000000001,2340,34960
2115510340,20140604T000000,275000.0,3.0,2.5,1720.0,8755.0,1.0,0,0,3,8,1000,720,1983,0,98023,47.3186,-122.391,1720,8690
8901000445,20141218T000000,390000.0,3.0,1.5,1600.0,10440.0,1.0,0,0,3,7,1600,0,1954,0,98125,47.7109,-122.311,1600,8816
6121800060,20140910T000000,260000.0,,1.5,1320.0,9750.0,1.0,0,0,3,7,1320,0,1954,0,98148,47.4267,-122.331,1530,9750
8712100320,20140728T000000,585000.0,5.0,2.75,2350.0,,1.5,0,0,3,8,1520,830,1922,2015,98112,47.6388,-122.3,1920,4178
2979800520,20140603T000000,605000.0,5.0,2.75,2740.0,5616.0,1.5,0,0,5,7,1670,1070,1925,0,98115,47.6866,-122.31700000000001,1600,4592
2331540070,20140703T000000,342000.0,4.0,2.5,2300.0,6448.0,2.0,0,0,3,8,2300,0,2001,0,98030,47.3813,-122.204,1860,5872
6345000160,20140827T000000,900000.0,5.0,3.0,4350.0,37169.0,2.0,0,0,3,10,2950,1400,1972,0,98005,47.6518,-122.16,3280,41631
5126950340,20150330T000000,252000.0,3.0,1.75,1430.0,7700.0,1.0,0,0,4,7,980,450,1981,0,98031,47.3993,-122.18299999999999,1430,8625
5152100160,20150219T000000,357000.0,3.0,1.75,2400.0,14012.0,1.0,0,0,3,9,2400,0,1971,0,98003,47.3371,-122.325,2800,13988
3298201290,20141224T000000,370000.0,3.0,1.0,940.0,7910.0,1.0,0,0,4,6,940,0,1959,0,98008,47.6181,-122.117,1000,7700
428000055,20150406T000000,322500.0,3.0,1.0,,13504.0,1.0,0,0,5,7,1020,0,1959,0,98056,47.5121,-122.17,1110,11158
8698600055,20140620T000000,210000.0,2.0,2.0,1680.0,5756.0,2.0,0,0,4,7,1680,0,1910,0,98002,47.3065,-122.22200000000001,1340,5447
3034200885,20141208T000000,290000.0,2.0,1.0,1340.0,9840.0,1.0,0,0,3,7,1340,0,1949,0,98133,47.7202,-122.339,1610,8949
2538400060,20140612T000000,860000.0,4.0,3.25,3960.0,7012.0,2.0,0,0,3,10,3960,0,2005,0,98075,47.5854,-122.08,3680,8522
3145600045,20150225T000000,302000.0,6.0,2.0,2650.0,4621.0,1.5,0,0,3,8,2650,0,1911,0,98118,47.5543,-122.275,1640,4879
7183000070,20140821T000000,369160.0,4.0,2.25,2120.0,9680.0,2.0,0,2,4,8,2120,0,1965,0,98003,47.3367,-122.33200000000001,2360,9647
6788200800,20150507T000000,1185000.0,4.0,2.75,2850.0,3000.0,2.5,0,0,3,9,2530,320,2003,0,98112,47.6406,-122.304,2083,4500
824059083,20140902T000000,993000.0,,2.0,2850.0,14810.0,2.0,0,0,5,8,2490,360,1954,0,98004,47.5892,-122.20299999999999,2430,10454
2724069117,20141114T000000,380000.0,6.0,2.0,1870.0,6969.0,1.0,0,0,4,7,1870,0,1968,0,98027,47.5342,-122.036,1500,6969
9157600060,20140910T000000,635000.0,4.0,2.0,2660.0,8160.0,1.0,0,0,4,7,1380,1280,1949,0,98177,47.7229,-122.359,1660,8160
943100262,20141030T000000,260000.0,3.0,1.0,1190.0,11120.0,1.0,0,0,3,6,1190,0,1947,0,98024,47.5687,-121.898,1230,12720
3810000465,20140520T000000,243000.0,2.0,1.0,1770.0,5522.0,1.5,0,0,4,7,960,810,1943,0,98178,47.4974,-122.23100000000001,1830,7378
2451000070,20150402T000000,1400000.0,4.0,2.5,2770.0,8879.0,2.0,0,0,3,9,2770,0,2001,0,98004,47.5831,-122.193,2770,8882
7640400070,20140915T000000,665000.0,4.0,2.5,2080.0,8100.0,1.0,0,2,5,8,1220,860,1952,0,98177,47.7228,-122.369,2090,8100
7732410370,20140909T000000,898000.0,5.0,2.25,2700.0,9000.0,2.0,0,0,5,9,2700,0,1987,0,98007,47.6599,-122.146,2630,9000
3253500030,20140725T000000,583000.0,4.0,2.75,2200.0,9453.0,1.0,0,0,5,8,1100,1100,1955,0,98144,47.5744,-122.305,1390,5355
2128000160,20141204T000000,429000.0,4.0,1.75,2160.0,7700.0,2.0,0,0,2,8,2160,0,1977,0,98033,47.6976,-122.169,2080,7700
3764650070,20141216T000000,471000.0,3.0,2.5,2010.0,4059.0,2.0,0,0,3,8,2010,0,1998,0,98034,47.7317,-122.197,2010,5779
1118000465,20150312T000000,1810000.0,3.0,3.5,3780.0,8295.0,2.0,0,0,3,9,2430,1350,1951,0,98112,47.6394,-122.29,3780,9127
2622059062,20141015T000000,739500.0,,3.25,4460.0,51177.0,2.0,0,0,3,9,4460,0,2005,0,98042,47.3648,-122.14299999999999,2670,38925
2211700160,20140512T000000,450000.0,3.0,1.5,1770.0,17208.0,1.0,0,0,3,8,1160,610,1959,0,98006,47.5659,-122.117,2450,17118
9376301180,20150408T000000,552500.0,3.0,1.0,1430.0,5000.0,1.0,0,0,3,7,1430,0,1949,0,98117,47.6895,-122.37,1210,5000
2203500570,20150217T000000,437000.0,4.0,1.75,1700.0,10642.0,1.0,0,0,4,7,850,850,1954,0,98006,47.5674,-122.14200000000001,1610,11200
3634100030,20150109T000000,270000.0,4.0,2.0,1830.0,5220.0,1.5,0,0,3,7,1830,0,1951,0,98118,47.5331,-122.27799999999999,1760,5757
2599200830,20140716T000000,226740.0,3.0,1.5,1410.0,8800.0,1.0,0,0,4,7,1410,0,1965,0,98092,47.2927,-122.18299999999999,2180,10108
4140090370,20150218T000000,446500.0,4.0,2.5,3060.0,7920.0,1.0,0,0,3,8,1810,1250,1974,0,98028,47.7675,-122.26100000000001,2690,7767
2320069083,20141125T000000,283000.0,3.0,2.0,1820.0,15068.0,2.0,0,2,3,7,1520,300,1920,2014,98022,47.2103,-121.999,1490,9589
6893300295,20140715T000000,445000.0,4.0,1.75,2430.0,13211.0,1.5,0,0,4,7,2430,0,1909,1978,98024,47.5245,-121.926,1330,10500
7454000030,20140816T000000,250000.0,2.0,1.0,740.0,6840.0,1.0,0,0,5,6,740,0,1942,0,98126,47.5172,-122.375,740,6840
7454001090,20150309T000000,307000.0,3.0,1.0,770.0,6552.0,1.0,0,0,3,6,670,100,1942,0,98146,47.5133,-122.37200000000001,920,7200
2944500340,20140721T000000,315000.0,4.0,2.75,2200.0,8580.0,1.0,0,0,3,8,1860,340,1991,0,98023,47.295,-122.37,2290,7816
2346800270,20150106T000000,555000.0,3.0,3.0,2920.0,23085.0,1.5,0,2,3,7,1540,1380,1908,0,98136,47.5159,-122.395,2270,18180
2796100640,20150424T000000,264900.0,4.0,2.5,2040.0,7000.0,1.0,0,0,3,7,1250,790,1979,0,98031,47.4056,-122.176,1900,7378
993000046,20140922T000000,510000.0,3.0,2.0,1600.0,4510.0,1.0,0,0,3,7,990,610,1978,0,98103,47.6939,-122.34,1580,4561
2333230270,20140814T000000,328000.0,4.0,2.5,1990.0,3980.0,2.0,0,0,3,7,1990,0,2002,0,98058,47.4445,-122.17,1990,4373
5104510340,20150504T000000,358000.0,4.0,2.5,1830.0,7308.0,2.0,0,0,3,7,1830,0,2002,0,98038,47.3565,-122.015,1830,5692
2517000700,20150421T000000,325000.0,3.0,2.5,2540.0,4260.0,2.0,0,0,3,7,2540,0,2005,0,98042,47.3989,-122.164,2190,4260
1724069062,20140714T000000,1365000.0,2.0,3.25,2700.0,3444.0,3.0,1,3,3,9,2700,0,1990,0,98075,47.5684,-122.06,2710,3444
5556800260,20150305T000000,230000.0,4.0,2.0,1440.0,,1.0,0,0,4,7,1440,0,1967,0,98001,47.3417,-122.28299999999999,1190,7380
2771603610,20150423T000000,545000.0,3.0,2.0,,4000.0,1.0,0,0,3,7,940,610,1955,0,98199,47.6379,-122.387,1880,4000
3629910240,20140505T000000,705380.0,3.0,2.5,,4343.0,2.0,0,0,3,9,2490,0,2003,0,98029,47.5493,-121.993,2130,4106
5634500036,20140820T000000,459000.0,5.0,2.5,2650.0,12987.0,1.0,0,0,4,7,1350,1300,1979,0,98028,47.7482,-122.244,2160,12726
2887703066,20140528T000000,815000.0,4.0,2.25,2000.0,3800.0,2.0,0,0,3,8,2000,0,2001,0,98115,47.6852,-122.311,1610,3800
3185600055,20140611T000000,495000.0,6.0,5.0,3440.0,4500.0,2.0,0,0,3,8,3280,160,2007,0,98055,47.4871,-122.219,1400,5500
1421069159,20141110T000000,520000.0,3.0,2.5,2280.0,58712.0,2.5,0,3,3,9,2280,0,1987,0,98010,47.3053,-122.0,2240,24332
476000335,20141217T000000,430000.0,2.0,1.5,,1194.0,3.0,0,0,3,7,1320,0,2001,0,98107,47.6704,-122.39,1320,1250
251300260,20140515T000000,255000.0,4.0,2.5,2070.0,7800.0,2.0,0,0,3,8,2070,0,1989,0,98003,47.3487,-122.315,1950,7815
2887700140,20140707T000000,588000.0,3.0,2.0,1860.0,4777.0,2.0,0,0,5,7,1860,0,1908,0,98115,47.6892,-122.311,1580,3822
3298201170,20141110T000000,350000.0,3.0,1.0,940.0,7811.0,1.0,0,0,3,6,940,0,1959,0,98008,47.6195,-122.118,1180,7490
2024059084,20150313T000000,625000.0,4.0,2.75,2290.0,21486.0,1.0,0,2,5,7,2290,0,1963,0,98006,47.5515,-122.189,2540,15936
7229700105,20150424T000000,172500.0,2.0,2.0,1510.0,20685.0,1.0,0,0,2,6,1250,260,1958,0,98059,47.481,-122.116,1490,29527
2313900560,20140825T000000,554000.0,3.0,2.0,1830.0,3500.0,1.5,0,0,5,7,1290,540,1909,0,98116,47.573,-122.383,1530,4000
6192400400,20140728T000000,775000.0,4.0,2.5,3090.0,,2.0,0,0,3,9,3090,0,2001,0,98052,47.705,-122.118,3050,6000
1425069116,20141107T000000,1187500.0,,3.5,4340.0,217800.0,2.0,0,0,3,11,4340,0,2003,0,98053,47.6471,-122.01299999999999,3430,219106
3582900200,20141028T000000,618000.0,3.0,2.75,3200.0,12682.0,2.0,0,1,3,9,3200,0,1977,0,98028,47.7443,-122.26,2880,10432
243000335,20140929T000000,305000.0,4.0,1.0,1560.0,8450.0,1.5,0,0,4,6,1560,0,1954,0,98166,47.4552,-122.354,1380,8100
7760400350,20141205T000000,232000.0,3.0,2.0,1280.0,13356.0,1.0,0,0,3,7,1280,0,1994,0,98042,47.3715,-122.074,1590,8071
128500260,20140508T000000,262000.0,,2.5,,,2.0,0,0,3,7,2020,0,2002,0,98001,47.2796,-122.24700000000001,1940,5076
1697000370,20150325T000000,234000.0,3.0,1.0,1040.0,8122.0,1.0,0,0,5,7,1040,0,1971,0,98198,47.3731,-122.31200000000001,1470,8676
8902000267,20150402T000000,500000.0,4.0,2.75,2260.0,7209.0,1.0,0,3,3,7,1330,930,2002,0,98125,47.7088,-122.302,1790,10860
1218000030,20140827T000000,278000.0,3.0,1.0,860.0,7632.0,1.0,0,0,3,6,860,0,1920,0,98166,47.4623,-122.345,890,7632
6099400140,20140904T000000,230000.0,5.0,1.0,,19040.0,1.0,0,0,3,7,1160,760,1961,0,98168,47.4756,-122.294,1920,11520
5710600030,20140922T000000,500000.0,4.0,1.75,2290.0,9215.0,1.0,0,0,5,8,1270,1020,1969,0,98027,47.5328,-122.051,2290,10200
7304300570,20140519T000000,366500.0,4.0,2.75,2070.0,,1.0,0,0,5,7,1120,950,1945,0,98155,47.7416,-122.32,1010,8308
1702901180,20140611T000000,665000.0,6.0,3.0,4250.0,4400.0,2.5,0,0,4,7,3020,1230,1902,0,98118,47.5584,-122.28299999999999,1520,4950
3508100135,20150316T000000,1101000.0,3.0,1.5,2220.0,4830.0,2.0,0,3,3,9,1790,430,1928,2010,98116,47.5825,-122.4,1670,4830
4443800030,20141201T000000,575000.0,2.0,1.75,1840.0,4076.0,1.0,0,0,3,8,1140,700,1957,0,98117,47.6875,-122.39299999999999,1540,4076
2553300140,20141103T000000,674750.0,4.0,2.5,2590.0,9753.0,2.0,0,0,3,10,2590,0,1993,0,98075,47.5848,-122.027,2800,9917
4154300465,20140916T000000,719000.0,5.0,2.0,3110.0,6131.0,1.0,0,0,5,7,1560,1550,1940,0,98118,47.5615,-122.279,1720,6600
3623029045,20140925T000000,482000.0,3.0,1.75,,105587.0,1.0,0,0,4,7,1300,1300,1980,0,98070,47.4464,-122.49700000000001,1941,208438
9371700125,20140528T000000,254000.0,2.0,1.0,1060.0,8187.0,1.0,0,0,4,6,1060,0,1952,0,98133,47.7508,-122.34899999999999,1260,8188
4443800810,20140819T000000,443725.0,3.0,1.75,1250.0,,1.0,0,0,4,7,750,500,1944,0,98117,47.6869,-122.39200000000001,1240,3880
1330900570,20141106T000000,575000.0,4.0,2.5,2520.0,35636.0,2.0,0,0,3,8,2520,0,1980,0,98053,47.652,-122.031,2230,35673
4017110200,20150127T000000,469000.0,,2.25,2070.0,9957.0,1.0,0,0,3,8,1440,630,1977,0,98155,47.7766,-122.277,2070,10158
303000445,20140523T000000,175000.0,2.0,1.0,1300.0,44431.0,1.0,0,0,5,6,1300,0,1958,0,98001,47.327,-122.26700000000001,1470,14850
7857003505,20140909T000000,437000.0,5.0,2.0,2190.0,8316.0,1.0,0,0,3,7,1390,800,1961,0,98108,47.5488,-122.29799999999999,2010,8316
4027701291,20140820T000000,550000.0,4.0,3.0,2760.0,13113.0,1.0,0,0,4,8,1760,1000,1974,0,98028,47.7669,-122.26799999999999,1900,13113
3831200200,20150420T000000,172040.0,3.0,2.25,1710.0,7134.0,1.0,0,0,4,7,1130,580,1979,0,98031,47.3911,-122.191,1790,7455
4123830070,20141224T000000,363000.0,3.0,2.0,1750.0,7000.0,1.0,0,0,3,8,1750,0,1993,0,98038,47.3693,-122.041,1840,6969
8946750140,20150430T000000,282000.0,3.0,,,,2.0,0,0,3,7,1552,0,2012,0,98092,47.3198,-122.178,1677,3600
7129300400,20140814T000000,400000.0,6.0,2.0,2350.0,6554.0,2.0,0,1,3,8,2000,350,1905,0,98178,47.5115,-122.256,1560,6554
2126059234,20140924T000000,650000.0,5.0,3.5,5110.0,,2.0,0,0,3,10,3850,1260,2003,0,98034,47.7261,-122.17,1790,10018
621069074,20140603T000000,365000.0,3.0,2.5,1720.0,99916.0,2.0,0,0,4,7,1720,0,1990,0,98042,47.3391,-122.09299999999999,1340,73180
7879600070,20141024T000000,269950.0,4.0,2.5,1960.0,,2.0,0,0,3,8,1960,0,2002,0,98023,47.2855,-122.36,1850,7208
6151800486,20140718T000000,260000.0,2.0,1.0,1270.0,19602.0,1.0,0,0,3,6,1270,0,1977,0,98010,47.3375,-122.04799999999999,1270,17699
8581200160,20141024T000000,193000.0,3.0,1.5,1180.0,7000.0,1.0,0,0,4,7,1180,0,1977,0,98023,47.2959,-122.37299999999999,1630,7500
2395710070,20140725T000000,340000.0,4.0,2.25,2230.0,6791.0,2.0,0,0,3,8,2230,0,2005,0,98038,47.3769,-122.02799999999999,2420,6297
6669100070,20140512T000000,900000.0,4.0,3.25,4700.0,38412.0,2.0,0,0,3,10,3420,1280,1978,0,98005,47.6445,-122.167,3640,35571
8856920070,20141021T000000,371000.0,3.0,2.5,2150.0,8361.0,2.0,0,0,3,8,2150,0,1991,0,98058,47.4627,-122.12899999999999,2150,9368
323089084,20140827T000000,592000.0,3.0,2.5,2400.0,81892.0,2.0,0,0,3,8,2400,0,1985,0,98045,47.5028,-121.76899999999999,1370,37270
798000342,20140815T000000,300000.0,3.0,2.5,1830.0,12750.0,2.0,0,0,3,7,1830,0,1991,0,98168,47.5003,-122.32799999999999,1610,10000
5104511840,20140827T000000,449950.0,4.0,3.0,2800.0,6977.0,2.0,0,0,3,8,2800,0,2003,0,98038,47.3542,-122.014,2800,6600
5205000400,20141022T000000,299500.0,3.0,2.5,2090.0,,2.0,0,0,3,8,2090,0,1989,0,98003,47.2735,-122.295,2320,8634
8565900160,20150326T000000,995000.0,4.0,2.25,2340.0,13406.0,1.0,0,0,4,9,2340,0,1963,0,98040,47.5377,-122.221,2340,10743
4302700445,20140923T000000,335000.0,4.0,1.75,1670.0,9472.0,1.0,0,0,3,7,1100,570,1960,0,98106,47.5299,-122.35700000000001,1080,5195
2413300240,20141110T000000,280000.0,4.0,2.25,1990.0,7350.0,1.0,0,0,4,8,1180,810,1978,0,98003,47.3258,-122.32799999999999,2030,7210
9477201620,20140516T000000,446000.0,4.0,,2270.0,7800.0,1.0,0,0,3,7,1290,980,1977,0,98034,47.7278,-122.19200000000001,1480,7280
3395000070,20140927T000000,1544500.0,4.0,2.75,4910.0,15139.0,1.0,0,0,4,10,2560,2350,1964,0,98004,47.6444,-122.22,3980,15139
3336000791,20150407T000000,325000.0,3.0,1.0,950.0,4500.0,1.0,0,0,4,6,950,0,1943,0,98118,47.5273,-122.265,1140,4500
1087700030,20140619T000000,450000.0,3.0,1.75,1610.0,11200.0,1.0,0,0,3,7,1610,0,1955,0,98033,47.6641,-122.176,1610,11200
8856970570,20141027T000000,322500.0,4.0,2.5,1940.0,7107.0,2.0,0,0,3,7,1940,0,2000,0,98038,47.3843,-122.03200000000001,1850,5705
2206700295,20140915T000000,453000.0,3.0,1.0,1210.0,9473.0,1.0,0,0,5,7,1210,0,1955,0,98006,47.5637,-122.139,1700,11465
293910030,20141008T000000,655000.0,4.0,2.5,2570.0,4412.0,2.0,0,0,3,9,2570,0,2001,0,98034,47.7076,-122.23200000000001,2460,5470
9547205660,20150504T000000,603000.0,3.0,2.25,1700.0,2800.0,2.0,0,0,5,7,1150,550,1926,0,98115,47.6819,-122.311,1500,3400
8856004400,20140902T000000,235000.0,4.0,1.0,1610.0,,1.5,0,0,3,6,1610,0,1947,0,98001,47.2751,-122.25200000000001,1270,9600
3888100128,20140728T000000,968933.0,4.0,3.5,4120.0,7304.0,2.0,0,0,3,11,3070,1050,2006,0,98033,47.681000000000004,-122.167,2470,9600
8562900240,20141114T000000,1015000.0,3.0,3.5,2880.0,11340.0,1.0,0,0,3,8,1690,1190,1980,2013,98074,47.6113,-122.05799999999999,2530,11340
1088000030,20141203T000000,435000.0,4.0,2.25,1990.0,8548.0,2.0,0,0,3,8,1990,0,1973,0,98033,47.667,-122.178,2320,8926
1545800640,20140618T000000,242000.0,,2.0,1260.0,8092.0,1.0,0,0,3,7,1260,0,1986,0,98038,47.3635,-122.054,1950,8092
3020079078,20141027T000000,487000.0,6.0,3.25,4750.0,248600.0,2.0,0,0,4,8,4750,0,1947,0,98022,47.1879,-121.973,2230,311610
11520640,20140801T000000,810000.0,4.0,2.75,3010.0,10450.0,2.0,0,0,3,9,3010,0,1996,0,98052,47.6979,-122.11200000000001,3010,10530
3407700046,20140624T000000,625000.0,3.0,2.5,2410.0,64073.0,1.0,0,0,4,8,1820,590,1976,0,98072,47.7457,-122.141,2980,48760
7696600240,20141023T000000,165000.0,3.0,1.5,1280.0,7742.0,1.0,0,0,3,7,1280,0,1973,0,98001,47.3323,-122.27600000000001,1566,7696
3904100106,20150427T000000,335000.0,3.0,1.0,2320.0,6750.0,1.0,0,0,3,7,1160,1160,1960,0,98118,47.5327,-122.27600000000001,1230,6075
7849201600,20140724T000000,286700.0,3.0,1.0,1220.0,6600.0,1.0,0,0,3,6,1220,0,1958,0,98065,47.5297,-121.82700000000001,1100,6600
8924100111,20150424T000000,699000.0,2.0,1.5,1400.0,4050.0,1.0,0,0,4,8,1400,0,1954,0,98115,47.6768,-122.26899999999999,1900,5940
2221000070,20150327T000000,280000.0,3.0,1.75,1590.0,7280.0,1.0,0,0,3,7,1140,450,1974,0,98058,47.4288,-122.15299999999999,1590,9634
8078350030,20140602T000000,580000.0,4.0,2.5,2220.0,,2.0,0,0,3,8,2220,0,1988,0,98029,47.5716,-122.022,2220,7451
8682281710,20140620T000000,754800.0,2.0,2.5,2770.0,7781.0,2.0,0,0,3,8,2770,0,2006,0,98053,47.7072,-122.01700000000001,1870,5984
1383500070,20150210T000000,525000.0,4.0,2.5,2303.0,16801.0,2.0,0,0,3,8,2303,0,1995,0,98019,47.7266,-121.96600000000001,2080,14013
6744700181,20150217T000000,562000.0,3.0,1.75,1600.0,10530.0,1.0,0,2,3,8,1600,0,1962,0,98155,47.7437,-122.291,2590,8274
6728700075,20140520T000000,575000.0,4.0,1.75,1280.0,6060.0,1.0,0,0,3,7,860,420,1926,0,98117,47.6805,-122.36399999999999,1490,4680
3630180240,20140711T000000,808900.0,5.0,2.5,2900.0,5901.0,2.0,0,0,3,9,2900,0,2006,0,98027,47.5396,-121.99799999999999,3200,5775
2162000160,20150303T000000,992000.0,3.0,2.25,2950.0,15207.0,1.0,0,0,4,10,2070,880,1966,0,98040,47.5571,-122.21600000000001,2950,22000
705700140,20140919T000000,335000.0,3.0,2.5,1700.0,6698.0,2.0,0,0,3,7,1700,0,1997,0,98038,47.3826,-122.02799999999999,2190,7346
9423400193,20141226T000000,473000.0,3.0,,1050.0,7200.0,1.0,0,0,3,7,1050,0,1985,0,98125,47.7163,-122.303,1860,9000
5137200140,20150325T000000,350000.0,4.0,2.75,2990.0,11210.0,1.0,0,1,4,8,1880,1110,1977,0,98023,47.3357,-122.336,2790,9858
5026900160,20150424T000000,1600000.0,5.0,2.5,3100.0,5374.0,2.5,0,0,4,9,3100,0,1906,0,98122,47.6154,-122.28299999999999,2180,5800
4024101052,20141217T000000,305500.0,3.0,1.0,1240.0,6090.0,1.0,0,0,4,7,1240,0,1950,0,98155,47.7542,-122.307,1550,9096
1726069051,20140523T000000,306000.0,2.0,1.0,780.0,13500.0,1.0,0,0,4,7,780,0,1946,1989,98077,47.7383,-122.074,2200,67518
6300000693,20141202T000000,233000.0,2.0,2.25,850.0,1656.0,2.0,0,0,3,8,850,0,2001,0,98133,47.7064,-122.344,850,1312
